abbr,pts,opp_pts,wins,losses
SAS,103,90,1,3
SAS,91,99,1,4
TOR,117,100,1,0
TOR,128,94,2,0
TOR,97,101,2,1
TOR,112,117,2,2
TOR,101,92,3,2
TOR,99,85,4,2
TOR,111,129,4,3
TOR,109,100,5,3
TOR,96,107,5,4
TOR,119,114,6,4
TOR,122,118,7,4
TOR,94,95,7,5
TOR,129,113,8,5
TOR,125,116,9,5
TOR,107,84,10,5
TOR,100,91,11,5
TOR,100,108,11,6
TOR,104,107,11,7
TOR,112,78,12,7
TOR,126,113,13,7
TOR,120,115,14,7
TOR,126,113,15,7
TOR,116,107,16,7
TOR,102,87,17,7
TOR,91,96,17,8
TOR,115,109,18,8
TOR,120,87,19,8
TOR,108,93,20,8
TOR,129,111,21,8
TOR,114,109,22,8
TOR,102,86,23,8
TOR,93,98,23,9
TOR,107,124,23,10
TOR,111,98,24,10
TOR,131,127,25,10
TOR,124,115,26,10
TOR,129,110,27,10
TOR,114,113,28,10
TOR,89,90,28,11
TOR,133,99,29,11
TOR,125,127,29,12
TOR,111,117,29,13
TOR,96,91,30,13
TOR,86,83,31,13
TOR,109,115,31,14
TOR,108,93,32,14
TOR,93,97,32,15
TOR,123,111,33,15
TOR,109,104,34,15
TOR,119,122,34,16
TOR,130,105,35,16
TOR,101,86,36,16
TOR,111,91,37,16
TOR,113,88,38,16
TOR,123,103,39,16
TOR,115,112,40,16
TOR,122,98,41,16
TOR,119,122,41,17
TOR,123,94,42,17
TOR,117,104,43,17
TOR,102,95,44,17
TOR,103,98,45,17
TOR,106,90,46,17
TOR,121,119,47,17
TOR,108,105,48,17
TOR,132,106,49,17
TOR,116,102,50,17
TOR,106,99,51,17
TOR,122,115,52,17
TOR,125,132,52,18
TOR,93,86,53,18
TOR,129,132,53,19
TOR,116,112,54,19
TOR,106,117,54,20
TOR,114,110,55,20
TOR,99,110,55,21
TOR,106,112,55,22
TOR,96,78,56,22
TOR,92,73,57,22
TOR,112,101,58,22
TOR,108,98,59,22
TOR,109,116,59,23
TOR,114,106,1,0
TOR,130,119,2,0
TOR,103,122,2,1
TOR,98,106,2,2
TOR,108,98,3,2
TOR,102,92,4,2
TOR,112,113,4,3
TOR,110,128,4,4
TOR,103,105,4,5
TOR,93,128,4,6
UTA,106,96,1,0
UTA,97,100,1,1
UTA,96,87,2,1
UTA,84,102,2,2
UTA,88,97,2,3
UTA,96,81,3,3
UTA,104,89,4,3
UTA,112,103,5,3
UTA,100,109,5,4
UTA,110,137,5,5
UTA,97,104,5,6
UTA,74,84,5,7
UTA,114,106,6,7
UTA,98,109,6,8
UTA,101,106,6,9
UTA,107,118,6,10
UTA,125,85,7,10
UTA,86,107,7,11
UTA,110,80,8,11
UTA,121,108,9,11
UTA,106,77,10,11
UTA,126,107,11,11
UTA,114,108,12,11
UTA,116,69,13,11
UTA,94,100,13,12
UTA,101,112,13,13
UTA,100,117,13,14
UTA,100,103,13,15
UTA,107,95,14,15
UTA,100,109,14,16
UTA,99,120,14,17
UTA,79,107,14,18
UTA,100,89,15,18
UTA,89,103,15,19
UTA,83,107,15,20
UTA,101,126,15,21
UTA,104,101,16,21
UTA,98,108,16,22
UTA,91,99,16,23
UTA,102,103,16,24
UTA,107,104,17,24
UTA,88,99,17,25
UTA,94,109,17,26
UTA,120,105,18,26
UTA,115,117,18,27
UTA,125,113,19,27
UTA,90,104,19,28
UTA,98,95,20,28
UTA,97,93,21,28
UTA,129,99,22,28
UTA,129,97,23,28
UTA,120,111,24,28
UTA,133,109,25,28
UTA,92,88,26,28
UTA,106,94,27,28
UTA,115,96,28,28
UTA,101,99,29,28
UTA,107,97,30,28
UTA,81,100,30,29
UTA,97,90,31,29
UTA,85,96,31,30
UTA,116,108,32,30
UTA,98,91,33,30
UTA,94,80,34,30
UTA,104,84,35,30
UTA,95,78,36,30
UTA,116,99,37,30
UTA,110,79,38,30
UTA,116,88,39,30
UTA,103,97,40,30
UTA,94,99,40,31
UTA,119,112,41,31
UTA,120,124,41,32
UTA,110,91,42,32
UTA,94,97,42,33
UTA,107,97,43,33
UTA,121,97,44,33
UTA,117,110,45,33
UTA,117,95,46,33
UTA,112,97,47,33
UTA,119,79,48,33
UTA,93,102,48,34
UTA,108,116,0,1
UTA,102,95,1,1
UTA,115,102,2,1
UTA,113,96,3,1
UTA,99,107,3,2
UTA,96,91,4,2
UTA,96,110,4,3
UTA,116,108,5,3
UTA,92,113,5,4
UTA,87,100,5,5
UTA,102,112,5,6
WAS,120,115,1,0
WAS,115,111,2,0
WAS,109,104,3,0
WAS,99,102,3,1
WAS,117,120,3,2
WAS,110,83,4,2
WAS,116,122,4,3
WAS,122,130,4,4
WAS,107,96,5,4
WAS,99,113,5,5
WAS,111,95,6,5
WAS,113,94,7,5
WAS,110,92,8,5
WAS,102,93,9,5
WAS,88,91,9,6
WAS,91,100,9,7
WAS,99,88,10,7
WAS,124,129,10,8
WAS,105,108,10,9
WAS,92,89,11,9
WAS,113,118,11,10
WAS,109,91,12,10
WAS,69,116,12,11
WAS,106,92,13,11
WAS,109,99,14,11
WAS,112,113,14,12
WAS,98,103,14,13
WAS,93,87,15,13
WAS,100,91,16,13
WAS,99,106,16,14
WAS,116,106,17,14
WAS,84,119,17,15
WAS,130,103,18,15
WAS,111,103,19,15
WAS,99,113,19,16
WAS,121,103,20,16
WAS,114,110,21,16
WAS,121,103,22,16
WAS,102,100,23,16
WAS,103,110,23,17
WAS,104,107,23,18
WAS,125,119,24,18
WAS,119,113,25,18
WAS,95,104,25,19
WAS,109,133,25,20
WAS,122,112,26,20
WAS,75,98,26,21
WAS,112,121,26,22
WAS,129,104,27,22
WAS,102,96,28,22
WAS,122,119,29,22
WAS,115,98,30,22
WAS,111,102,31,22
WAS,102,115,31,23
WAS,104,110,31,24
WAS,101,90,32,24
WAS,118,113,33,24
WAS,110,103,34,24
WAS,105,122,34,25
WAS,109,94,35,25
WAS,107,104,36,25
WAS,101,109,36,26
WAS,95,102,36,27
WAS,95,98,36,28
WAS,117,113,37,28
WAS,116,97,38,28
WAS,102,129,38,29
WAS,111,116,38,30
WAS,125,124,39,30
WAS,109,102,40,30
WAS,90,98,40,31
WAS,100,108,40,32
WAS,97,101,40,33
WAS,116,106,41,33
WAS,92,103,41,34
WAS,107,93,42,34
WAS,94,113,42,35
WAS,104,120,42,36
WAS,115,119,42,37
WAS,97,103,42,38
WAS,113,101,43,38
WAS,92,101,43,39
WAS,106,114,0,1
WAS,119,130,0,2
WAS,122,103,1,2
WAS,106,98,2,2
WAS,98,108,2,3
WAS,92,102,2,4
