abbr,pts,opp_pts,wins,losses
SAS,114,103,42,25
SAS,101,89,43,25
SAS,114,95,44,25
SAS,94,101,44,26
SAS,130,91,45,26
SAS,94,76,46,26
SAS,103,89,47,26
SAS,95,81,48,26
SAS,103,91,49,26
SAS,123,93,50,26
SAS,107,92,51,26
SAS,113,88,52,26
SAS,110,98,53,26
SAS,104,103,54,26
SAS,107,91,55,26
SAS,103,108,55,27
SAS,92,107,0,1
SAS,111,107,1,1
SAS,100,73,2,1
SAS,105,114,2,2
SAS,111,107,3,2
SAS,96,102,3,3
SAS,109,111,3,4
TOR,109,102,1,0
TOR,108,95,2,0
TOR,102,107,2,1
TOR,100,88,3,1
TOR,110,107,4,1
TOR,103,84,5,1
TOR,120,88,6,1
TOR,104,100,7,1
TOR,93,100,7,2
TOR,111,93,8,2
TOR,96,92,9,2
TOR,124,82,10,2
TOR,110,93,11,2
TOR,104,100,12,2
TOR,126,115,13,2
TOR,102,106,13,3
TOR,122,129,13,4
TOR,117,109,14,4
TOR,123,104,15,4
TOR,91,105,15,5
TOR,112,107,16,5
TOR,101,105,16,6
TOR,106,94,17,6
TOR,95,90,18,6
TOR,95,82,19,6
TOR,105,89,20,6
TOR,110,100,21,6
TOR,118,108,22,6
TOR,120,129,22,7
TOR,110,98,23,7
TOR,116,102,24,7
TOR,97,102,24,8
TOR,105,126,24,9
TOR,109,125,24,10
TOR,95,103,24,11
TOR,109,96,25,11
TOR,111,114,25,12
TOR,100,84,26,12
TOR,89,110,26,13
TOR,93,95,26,14
TOR,92,89,27,14
TOR,86,92,27,15
TOR,91,86,28,15
TOR,114,110,29,15
TOR,104,91,30,15
TOR,119,102,31,15
TOR,127,122,32,15
TOR,120,116,33,15
TOR,75,82,33,16
TOR,93,109,33,17
TOR,123,107,34,17
TOR,87,82,35,17
TOR,95,93,36,17
TOR,105,80,37,17
TOR,76,98,37,18
TOR,97,100,37,19
TOR,92,99,37,20
TOR,89,113,37,21
TOR,98,103,37,22
TOR,114,103,38,22
TOR,112,120,38,23
TOR,94,103,38,24
TOR,104,108,38,25
TOR,107,117,38,26
TOR,102,92,39,26
TOR,97,113,39,27
TOR,117,98,40,27
TOR,105,100,41,27
TOR,92,108,41,28
TOR,106,89,42,28
TOR,104,108,42,29
TOR,103,116,42,30
TOR,94,83,43,30
TOR,99,96,44,30
TOR,113,99,45,30
TOR,109,114,45,31
TOR,116,117,45,32
TOR,92,74,46,32
TOR,101,99,47,32
TOR,107,104,48,32
TOR,93,95,48,33
TOR,92,87,49,33
TOR,86,93,0,1
TOR,106,117,0,2
TOR,99,106,0,3
TOR,94,125,0,4
UTA,93,104,0,1
UTA,102,120,0,2
UTA,118,91,1,2
UTA,101,107,1,3
UTA,102,100,2,3
UTA,82,105,2,4
UTA,97,96,3,4
UTA,86,97,3,5
UTA,97,100,3,6
UTA,102,100,4,6
UTA,93,111,4,7
UTA,98,81,5,7
UTA,88,101,5,8
UTA,94,106,5,9
UTA,95,97,5,10
UTA,82,97,5,11
UTA,96,112,5,12
UTA,101,103,5,13
UTA,104,123,5,14
UTA,93,98,5,15
UTA,92,101,5,16
UTA,100,96,6,16
UTA,95,100,6,17
UTA,84,93,6,18
UTA,111,119,6,19
UTA,105,87,7,19
UTA,101,94,8,19
UTA,86,104,8,20
UTA,97,91,9,20
UTA,88,71,10,20
UTA,97,101,10,21
UTA,100,94,11,21
UTA,92,98,11,22
UTA,101,89,12,22
UTA,101,105,12,23
UTA,97,77,13,23
UTA,94,99,13,24
UTA,82,97,13,25
UTA,105,116,13,26
UTA,94,85,14,26
UTA,69,89,14,27
UTA,92,106,14,28
UTA,101,99,15,28
UTA,108,73,16,28
UTA,90,99,16,29
UTA,89,94,16,30
UTA,110,100,17,30
UTA,102,103,17,31
UTA,90,100,17,32
UTA,93,100,17,33
UTA,102,90,18,33
UTA,100,96,19,33
UTA,82,87,19,34
UTA,92,76,20,34
UTA,90,81,21,34
UTA,97,100,21,35
UTA,104,82,22,35
UTA,82,75,23,35
UTA,93,82,24,35
UTA,84,85,24,36
UTA,89,83,25,36
UTA,95,88,26,36
UTA,87,82,27,36
UTA,109,91,28,36
UTA,88,85,29,36
UTA,94,66,30,36
UTA,84,88,30,37
UTA,80,73,31,37
UTA,91,106,31,38
UTA,104,106,31,39
UTA,89,92,31,40
UTA,91,107,31,41
UTA,94,89,32,41
UTA,104,84,33,41
UTA,98,84,34,41
UTA,85,87,34,42
UTA,101,95,35,42
UTA,103,91,36,42
UTA,88,89,36,43
UTA,111,105,37,43
UTA,109,92,38,43
UTA,91,117,38,44
WAS,95,107,0,1
WAS,105,98,1,1
WAS,108,97,2,1
WAS,98,83,3,1
WAS,96,94,4,1
WAS,84,103,4,2
WAS,97,90,5,2
WAS,107,103,6,2
WAS,98,93,7,2
WAS,102,105,7,3
WAS,91,78,8,3
WAS,111,100,9,3
WAS,102,106,9,4
WAS,87,113,9,5
WAS,83,80,10,5
WAS,107,86,11,5
WAS,111,95,12,5
WAS,119,89,13,5
WAS,93,101,13,6
WAS,133,132,14,6
WAS,91,89,15,6
WAS,104,96,16,6
WAS,93,84,17,6
WAS,109,95,18,6
WAS,105,103,19,6
WAS,92,104,19,7
WAS,91,99,19,8
WAS,102,91,20,8
WAS,101,88,21,8
WAS,104,103,22,8
WAS,87,114,22,9
WAS,102,109,22,10
WAS,92,101,22,11
WAS,92,85,23,11
WAS,101,91,24,11
WAS,102,86,25,11
WAS,89,120,25,12
WAS,101,93,26,12
WAS,105,99,27,12
WAS,80,102,27,13
WAS,99,90,28,13
WAS,111,76,29,13
WAS,103,105,29,14
WAS,96,103,29,15
WAS,117,115,30,15
WAS,98,92,31,15
WAS,98,106,31,16
WAS,116,120,31,17
WAS,88,92,31,18
WAS,96,105,31,19
WAS,87,94,31,20
WAS,114,77,32,20
WAS,96,80,33,20
WAS,93,95,33,21
WAS,89,127,33,22
WAS,89,106,33,23
WAS,107,114,33,24
WAS,77,97,33,25
WAS,81,89,33,26
WAS,99,95,34,26
WAS,92,97,34,27
WAS,99,97,35,27
WAS,85,91,35,28
WAS,95,69,36,28
WAS,107,87,37,28
WAS,113,97,38,28
WAS,105,97,39,28
WAS,88,84,40,28
WAS,99,113,40,29
WAS,86,109,40,30
WAS,76,107,40,31
WAS,101,103,40,32
WAS,110,107,41,32
WAS,91,99,41,33
WAS,106,93,42,33
WAS,101,87,43,33
WAS,92,83,44,33
WAS,119,90,45,33
WAS,80,117,45,34
WAS,108,99,46,34
WAS,95,99,46,35
WAS,108,113,46,36
WAS,93,86,1,0
WAS,117,106,2,0
WAS,106,99,3,0
WAS,125,94,4,0
WAS,104,98,5,0
WAS,90,106,5,1
WAS,103,101,6,1
WAS,101,106,6,2
WAS,81,82,6,3
WAS,91,94,6,4
