abbr,pts,opp_pts,wins,losses
LAL,108,104,3,15
LAL,87,100,3,16
LAL,91,111,3,17
LAL,93,102,3,18
LAL,122,123,3,19
LAL,87,109,3,20
LAL,97,126,3,21
LAL,113,95,4,21
LAL,87,107,4,22
LAL,78,118,4,23
LAL,111,107,5,23
LAL,85,120,5,24
LAL,84,94,5,25
LAL,96,112,5,26
LAL,98,108,5,27
LAL,112,104,6,27
LAL,93,84,7,27
LAL,97,77,8,27
LAL,88,109,8,28
LAL,115,118,8,29
LAL,113,117,8,30
LAL,74,86,8,31
LAL,95,91,9,31
LAL,98,116,9,32
LAL,82,109,9,33
LAL,95,112,9,34
LAL,93,112,9,35
LAL,95,108,9,36
LAL,103,121,9,37
LAL,90,92,9,38
LAL,91,114,9,39
LAL,93,105,9,40
LAL,82,101,9,41
LAL,119,115,10,41
LAL,99,96,11,41
LAL,102,106,11,42
LAL,87,89,11,43
LAL,111,120,11,44
LAL,113,119,11,45
LAL,115,126,11,46
LAL,101,108,11,47
LAL,119,128,11,48
LAL,95,112,11,49
LAL,107,101,12,49
LAL,107,117,12,50
LAL,77,106,12,51
LAL,112,95,13,51
LAL,107,98,14,51
LAL,108,120,14,52
LAL,87,90,14,53
LAL,98,106,14,54
LAL,90,95,14,55
LAL,107,100,15,55
LAL,107,119,15,56
LAL,105,116,15,57
LAL,88,101,15,58
LAL,75,123,15,59
LAL,102,100,16,59
LAL,100,107,16,60
LAL,81,103,16,61
LAL,81,91,16,62
LAL,102,110,16,63
LAL,110,130,16,64
LAL,79,112,16,65
LAL,101,96,17,65
MEM,76,106,0,1
MEM,112,103,1,1
MEM,101,91,2,1
MEM,69,119,2,2
MEM,103,89,3,2
MEM,96,115,3,3
MEM,79,89,3,4
MEM,92,94,3,5
MEM,84,100,3,6
MEM,101,100,4,6
MEM,114,106,5,6
MEM,122,114,6,6
MEM,96,84,7,6
MEM,82,92,7,7
MEM,110,96,8,7
MEM,102,93,9,7
MEM,101,116,9,8
MEM,92,84,10,8
MEM,113,104,11,8
MEM,83,103,11,9
MEM,95,93,12,9
MEM,88,125,12,10
MEM,93,92,13,10
MEM,99,123,13,11
MEM,97,100,13,12
MEM,112,95,14,12
MEM,85,98,14,13
MEM,88,97,14,14
MEM,96,84,15,14
MEM,104,90,16,14
MEM,91,100,16,15
MEM,92,98,16,16
MEM,112,96,17,16
MEM,99,90,18,16
MEM,87,92,18,17
MEM,91,78,19,17
MEM,94,112,19,18
MEM,91,84,20,18
MEM,101,98,21,18
MEM,91,107,21,19
MEM,103,101,22,19
MEM,103,95,23,19
MEM,101,99,24,19
MEM,102,101,25,19
MEM,101,106,25,20
MEM,108,102,26,20
MEM,103,83,27,20
MEM,121,117,28,20
MEM,110,95,29,20
MEM,91,85,30,20
MEM,110,114,30,21
MEM,106,112,30,22
MEM,109,90,31,22
MEM,109,104,32,22
MEM,85,98,32,23
MEM,128,119,33,23
MEM,112,95,34,23
MEM,106,111,34,24
MEM,103,96,35,24
MEM,104,98,36,24
MEM,94,88,37,24
MEM,100,109,37,25
MEM,106,103,38,25
MEM,96,116,38,26
MEM,121,114,39,26
MEM,83,95,39,27
MEM,81,130,39,28
MEM,108,114,39,29
MEM,86,96,39,30
MEM,113,102,40,30
MEM,103,97,41,30
MEM,100,107,41,31
MEM,104,110,41,32
MEM,87,101,41,33
MEM,105,109,41,34
MEM,95,99,41,35
MEM,107,119,41,36
MEM,108,92,42,36
MEM,93,103,42,37
MEM,99,100,42,38
MEM,84,110,42,39
MEM,104,125,42,40
MEM,74,106,0,1
MEM,68,94,0,2
MEM,87,96,0,3
MEM,95,116,0,4
MIA,104,94,1,0
MIA,92,102,1,1
MIA,109,89,2,1
MIA,92,98,2,2
MIA,96,84,3,2
MIA,87,90,3,3
MIA,96,76,4,3
MIA,101,88,5,3
MIA,92,91,6,3
MIA,91,103,6,4
MIA,116,109,7,4
MIA,96,91,8,4
MIA,95,78,9,4
MIA,81,104,9,5
MIA,97,78,10,5
MIA,95,105,10,6
MIA,97,95,11,6
MIA,99,84,12,6
MIA,103,114,12,7
MIA,81,99,12,8
MIA,83,96,12,9
MIA,100,97,13,9
MIA,100,88,14,9
MIA,104,98,15,9
MIA,94,108,15,10
MIA,116,109,16,10
MIA,92,93,16,11
MIA,94,88,17,11
MIA,108,101,18,11
MIA,105,111,18,12
MIA,90,99,18,13
MIA,106,82,19,13
MIA,97,75,20,13
MIA,103,100,21,13
MIA,90,98,21,14
MIA,103,95,22,14
MIA,83,98,22,15
MIA,103,111,22,16
MIA,90,104,22,17
MIA,98,95,23,17
MIA,74,99,23,18
MIA,79,91,23,19
MIA,87,106,23,20
MIA,81,101,23,21
MIA,89,84,24,21
MIA,102,98,25,21
MIA,107,103,26,21
MIA,105,87,27,21
MIA,102,115,27,22
MIA,93,90,28,22
MIA,98,95,29,22
MIA,93,100,29,23
MIA,101,119,29,24
MIA,115,111,30,24
MIA,114,94,31,24
MIA,101,93,32,24
MIA,112,118,32,25
MIA,89,101,32,26
MIA,98,81,33,26
MIA,129,111,34,26
MIA,108,92,35,26
MIA,112,102,36,26
MIA,103,98,37,26
MIA,108,114,37,27
MIA,118,96,38,27
MIA,104,112,38,28
MIA,124,119,39,28
MIA,106,109,39,29
MIA,122,101,40,29
MIA,113,99,41,29
MIA,88,112,41,30
MIA,108,97,42,30
MIA,110,99,43,30
MIA,100,102,43,31
MIA,112,106,44,31
MIA,93,110,44,32
MIA,107,89,45,32
MIA,106,98,46,32
MIA,109,112,46,33
MIA,118,96,47,33
MIA,99,93,48,33
MIA,88,98,48,34
MIA,123,91,1,0
MIA,115,103,2,0
MIA,80,96,2,1
MIA,85,89,2,2
MIA,88,90,2,3
MIA,97,90,3,3
MIA,106,73,4,3
MIA,102,96,5,3
MIA,92,96,5,4
MIA,91,95,5,5
MIA,94,87,6,5
MIA,91,99,6,6
MIA,103,91,7,6
MIA,89,116,7,7
MIL,97,122,0,1
MIL,113,118,0,2
MIL,87,106,0,3
MIL,103,96,1,3
MIL,91,87,2,3
MIL,99,92,3,3
MIL,94,86,4,3
MIL,83,99,4,4
MIL,102,103,4,5
MIL,108,105,5,5
MIL,86,115,5,6
MIL,100,115,5,7
MIL,86,123,5,8
MIL,109,88,6,8
MIL,118,129,6,9
MIL,90,114,6,10
MIL,82,87,6,11
MIL,92,74,7,11
MIL,70,95,7,12
MIL,95,102,7,13
MIL,106,91,8,13
MIL,90,88,9,13
MIL,95,109,9,14
MIL,83,90,9,15
MIL,108,95,10,15
MIL,95,113,10,16
MIL,90,103,10,17
MIL,112,121,10,18
MIL,101,95,11,18
MIL,113,100,12,18
MIL,90,111,12,19
MIL,93,103,12,20
MIL,123,131,12,21
MIL,120,116,13,21
MIL,95,85,14,21
MIL,98,123,14,22
MIL,106,117,14,23
MIL,96,95,15,23
MIL,88,100,15,24
MIL,106,101,16,24
MIL,101,106,16,25
MIL,108,101,17,25
MIL,105,92,18,25
MIL,91,79,19,25
MIL,98,102,19,26
MIL,99,116,19,27
MIL,107,100,20,27
MIL,83,103,20,28
MIL,103,107,20,29
MIL,104,111,20,30
MIL,95,107,20,31
MIL,81,84,20,32
MIL,112,111,21,32
MIL,99,92,22,32
MIL,95,98,22,33
MIL,117,109,23,33
MIL,108,101,24,33
MIL,107,112,24,34
MIL,91,102,24,35
MIL,128,121,25,35
MIL,99,104,25,36
MIL,116,101,26,36
MIL,96,104,26,37
MIL,90,100,26,38
MIL,114,108,27,38
MIL,103,92,28,38
MIL,109,100,29,38
MIL,89,107,29,39
MIL,96,86,30,39
MIL,85,94,30,40
MIL,91,92,30,41
MIL,104,113,30,42
MIL,90,101,30,43
MIL,91,115,30,44
MIL,105,94,31,44
MIL,113,110,32,44
MIL,98,102,32,45
MIL,80,109,32,46
MIL,109,124,32,47
MIL,109,108,33,47
MIL,98,107,33,48
MIL,92,97,33,49
MIN,112,111,1,0
MIN,95,78,2,0
MIN,101,106,2,1
MIN,84,96,2,2
MIN,102,93,3,2
MIN,117,107,4,2
MIN,95,104,4,3
MIN,116,129,4,4
MIN,103,107,4,5
MIN,106,114,4,6
MIN,103,91,5,6
MIN,101,104,5,7
MIN,86,96,5,8
MIN,100,95,6,8
MIN,99,95,7,8
MIN,101,91,8,8
MIN,99,107,8,9
MIN,93,96,8,10
MIN,103,109,8,11
MIN,106,110,8,12
MIN,123,122,9,12
MIN,108,111,9,13
MIN,101,108,9,14
MIN,100,112,9,15
MIN,102,107,9,16
MIN,99,95,10,16
MIN,100,85,11,16
MIN,99,113,11,17
MIN,83,108,11,18
MIN,88,102,11,19
MIN,95,101,11,20
MIN,94,80,12,20
MIN,90,115,12,21
MIN,85,95,12,22
MIN,99,109,12,23
MIN,74,78,12,24
MIN,99,125,12,25
MIN,87,93,12,26
MIN,96,101,12,27
MIN,104,107,12,28
MIN,93,113,12,29
MIN,117,87,13,29
MIN,99,114,13,30
MIN,94,106,13,31
MIN,106,101,14,31
MIN,107,114,14,32
MIN,123,126,14,33
MIN,90,103,14,34
MIN,93,96,14,35
MIN,115,119,14,36
MIN,108,102,15,36
MIN,112,105,16,36
MIN,102,116,16,37
MIN,117,112,17,37
MIN,104,109,17,38
MIN,95,103,17,39
MIN,124,122,18,39
MIN,105,114,18,40
MIN,112,110,19,40
MIN,101,128,19,41
MIN,98,104,19,42
MIN,101,116,19,43
MIN,132,118,20,43
MIN,103,108,20,44
MIN,91,116,20,45
MIN,99,96,21,45
MIN,104,107,21,46
MIN,114,108,22,46
MIN,111,116,22,47
MIN,104,109,22,48
MIN,113,104,23,48
MIN,132,129,24,48
MIN,84,93,24,49
MIN,121,116,25,49
MIN,79,99,25,50
MIN,85,98,25,51
MIN,78,88,25,52
MIN,124,117,26,52
MIN,105,97,27,52
MIN,106,105,28,52
MIN,105,129,28,53
MIN,144,109,29,53
NOP,95,111,0,1
NOP,94,112,0,2
NOP,120,134,0,3
NOP,94,103,0,4
NOP,115,121,0,5
NOP,98,107,0,6
NOP,120,105,1,6
NOP,98,106,1,7
NOP,81,100,1,8
NOP,87,95,1,9
NOP,98,115,1,10
NOP,103,110,1,11
NOP,104,90,2,11
NOP,122,116,3,11
NOP,120,114,4,11
NOP,90,111,4,12
NOP,87,101,4,13
NOP,104,113,4,14
NOP,101,108,4,15
NOP,114,108,5,15
NOP,93,111,5,16
NOP,107,105,6,16
NOP,94,98,6,17
NOP,101,105,6,18
NOP,104,94,7,18
NOP,88,104,7,19
NOP,130,125,8,19
NOP,115,89,9,19
NOP,88,94,9,20
NOP,110,108,10,20
NOP,89,104,10,21
NOP,89,95,10,22
NOP,105,98,11,22
NOP,91,100,11,23
NOP,86,91,11,24
NOP,111,114,11,25
NOP,91,95,11,26
NOP,109,97,12,26
NOP,109,107,13,26
NOP,99,101,13,27
NOP,114,99,14,27
NOP,115,99,15,27
NOP,116,99,16,27
NOP,111,112,16,28
NOP,114,105,17,28
NOP,105,103,18,28
NOP,95,110,18,29
NOP,97,110,18,30
NOP,96,99,18,31
NOP,84,99,18,32
NOP,116,102,19,32
NOP,100,96,20,32
NOP,95,121,20,33
NOP,121,114,21,33
NOP,111,106,22,33
NOP,89,109,22,34
NOP,123,119,23,34
NOP,110,112,23,35
NOP,95,100,23,36
NOP,86,94,23,37
NOP,94,106,23,38
NOP,115,112,24,38
NOP,113,122,24,39
NOP,114,121,24,40
NOP,92,103,24,41
NOP,107,125,24,42
NOP,123,108,25,42
NOP,112,117,25,43
NOP,109,105,26,43
NOP,99,113,26,44
NOP,84,92,26,45
NOP,91,115,26,46
NOP,99,91,27,46
NOP,92,100,27,47
NOP,101,95,28,47
NOP,106,87,29,47
NOP,93,107,29,48
NOP,97,104,29,49
NOP,110,102,30,49
NOP,100,121,30,50
NOP,116,121,30,51
NOP,109,144,30,52
NYK,122,97,1,0
NYK,101,112,1,1
NYK,117,110,2,1
NYK,84,94,2,2
NYK,86,96,2,3
NYK,92,99,2,4
NYK,99,95,3,4
NYK,111,109,4,4
NYK,93,95,4,5
NYK,84,90,4,6
NYK,95,87,5,6
NYK,102,94,6,6
NYK,93,90,7,6
NYK,107,102,8,6
NYK,78,95,8,7
NYK,91,100,8,8
NYK,78,97,8,9
NYK,111,116,8,10
NYK,99,87,9,10
NYK,108,91,10,10
NYK,91,106,10,11
NYK,97,104,10,12
NYK,85,106,10,13
NYK,97,99,10,14
NYK,112,110,11,14
NYK,107,102,12,14
NYK,107,97,13,14
NYK,107,91,14,14
NYK,99,107,14,15
NYK,84,91,14,16
NYK,98,117,14,17
NYK,91,100,14,18
NYK,108,96,15,18
NYK,81,108,15,19
NYK,111,97,16,19
NYK,107,101,17,19
NYK,98,90,18,19
NYK,99,100,18,20
NYK,100,88,19,20
NYK,120,114,20,20
NYK,104,110,20,21
NYK,95,103,20,22
NYK,119,113,21,22
NYK,118,111,22,22
NYK,88,116,22,23
NYK,84,97,22,24
NYK,122,128,22,25
NYK,93,103,22,26
NYK,102,84,23,26
NYK,95,116,23,27
NYK,89,97,23,28
NYK,105,111,23,29
NYK,85,91,23,30
NYK,96,101,23,31
NYK,108,111,23,32
NYK,98,109,23,33
NYK,103,95,24,33
NYK,95,122,24,34
NYK,105,108,24,35
NYK,108,95,25,35
NYK,81,98,25,36
NYK,85,104,25,37
NYK,104,105,25,38
NYK,102,89,26,38
NYK,94,110,26,39
NYK,128,97,27,39
NYK,94,101,27,40
NYK,90,87,28,40
NYK,85,121,28,41
NYK,89,99,28,42
NYK,80,88,28,43
NYK,115,107,29,43
NYK,106,94,30,43
NYK,93,107,30,44
NYK,91,99,30,45
NYK,89,91,30,46
NYK,105,91,31,46
NYK,87,92,31,47
NYK,97,111,31,48
NYK,109,102,32,48
NYK,89,93,32,49
NYK,90,102,32,50
OKC,112,106,1,0
OKC,139,136,2,0
OKC,117,93,3,0
OKC,105,110,3,1
OKC,98,103,3,2
OKC,98,104,3,3
OKC,124,103,4,3
OKC,125,101,5,3
OKC,102,85,6,3
OKC,85,100,6,4
OKC,114,122,6,5
OKC,110,103,7,5
OKC,90,93,7,6
OKC,117,114,8,6
OKC,111,89,9,6
OKC,110,99,10,6
OKC,103,87,11,6
OKC,100,106,11,7
OKC,95,97,11,8
OKC,98,95,12,8
OKC,125,88,13,8
OKC,107,94,14,8
OKC,94,90,15,8
OKC,104,98,16,8
OKC,106,90,17,8
OKC,100,104,17,9
OKC,118,78,18,9
OKC,100,99,19,9
OKC,120,85,20,9
OKC,96,105,20,10
OKC,122,112,21,10
OKC,131,123,22,10
OKC,110,106,23,10
OKC,109,90,24,10
OKC,104,116,24,11
OKC,112,94,25,11
OKC,117,113,26,11
OKC,110,115,26,12
OKC,101,96,27,12
OKC,108,89,28,12
OKC,113,93,29,12
OKC,99,74,30,12
OKC,110,104,31,12
OKC,109,95,32,12
OKC,109,106,33,12
OKC,106,116,33,13
OKC,128,122,34,13
OKC,126,123,35,13
OKC,116,108,36,13
OKC,114,98,37,13
OKC,117,114,38,13
OKC,108,116,38,14
OKC,122,106,39,14
OKC,121,95,40,14
OKC,98,101,40,15
OKC,92,115,40,16
OKC,116,103,41,16
OKC,119,123,41,17
OKC,118,121,41,18
OKC,131,116,42,18
OKC,98,103,42,19
OKC,106,121,42,20
OKC,104,96,43,20
OKC,120,108,44,20
OKC,96,99,44,21
OKC,85,93,44,22
OKC,128,94,45,22
OKC,130,109,46,22
OKC,111,97,47,22
OKC,115,111,48,22
OKC,111,107,49,22
OKC,113,91,50,22
OKC,111,92,51,22
OKC,119,100,52,22
OKC,82,88,52,23
OKC,119,117,53,23
OKC,110,118,53,24
OKC,124,102,54,24
OKC,115,120,54,25
OKC,112,114,54,26
OKC,112,79,55,26
OKC,98,102,55,27
OKC,108,70,1,0
OKC,84,85,1,1
OKC,131,102,2,1
OKC,119,108,3,1
OKC,118,104,4,1
OKC,92,124,4,2
OKC,98,97,5,2
OKC,96,100,5,3
OKC,111,97,6,3
OKC,95,91,7,3
OKC,113,99,8,3
OKC,108,102,9,3
OKC,91,118,9,4
OKC,133,105,10,4
OKC,118,94,11,4
OKC,111,120,11,5
OKC,101,108,11,6
OKC,88,96,11,7
ORL,87,88,0,1
ORL,136,139,0,2
ORL,87,92,0,3
ORL,103,94,1,3
ORL,114,119,1,4
ORL,92,87,2,4
ORL,105,97,3,4
ORL,84,97,3,5
ORL,101,99,4,5
ORL,102,93,5,5
ORL,99,108,5,6
ORL,104,101,6,6
ORL,91,97,6,7
ORL,103,117,6,8
ORL,100,91,7,8
ORL,114,90,8,8
ORL,110,91,9,8
ORL,96,93,10,8
ORL,103,94,11,8
ORL,101,103,11,9
ORL,85,74,12,9
ORL,104,107,12,10
ORL,76,111,12,11
ORL,105,82,13,11
ORL,113,98,14,11
ORL,102,94,15,11
ORL,100,103,15,12
ORL,107,99,16,12
ORL,104,101,17,12
ORL,101,108,17,13
ORL,104,89,18,13
ORL,100,93,19,13
ORL,91,103,19,14
ORL,79,104,19,15
ORL,89,115,19,16
ORL,86,95,19,17
ORL,83,77,20,17
ORL,99,105,20,18
ORL,103,106,20,19
ORL,81,98,20,20
ORL,87,96,20,21
ORL,116,120,20,22
ORL,102,108,20,23
ORL,100,107,20,24
ORL,94,113,20,25
ORL,119,114,21,25
ORL,92,107,21,26
ORL,114,117,21,27
ORL,93,107,21,28
ORL,96,94,22,28
ORL,117,110,23,28
ORL,96,98,23,29
ORL,110,104,24,29
ORL,102,105,24,30
ORL,124,115,25,30
ORL,114,130,25,31
ORL,95,108,25,32
ORL,130,116,26,32
ORL,108,121,26,33
ORL,102,89,27,33
ORL,84,102,27,34
ORL,113,119,27,35
ORL,98,107,27,36
ORL,107,100,28,36
ORL,84,121,28,37
ORL,116,110,29,37
ORL,99,107,29,38
ORL,103,109,29,39
ORL,100,105,29,40
ORL,96,107,29,41
ORL,102,118,29,42
ORL,97,108,29,43
ORL,111,89,30,43
ORL,139,105,31,43
ORL,114,94,32,43
ORL,110,113,32,44
ORL,119,107,33,44
ORL,104,108,33,45
ORL,112,109,34,45
ORL,96,118,34,46
ORL,107,98,35,46
ORL,103,117,35,47
PHI,95,112,0,1
PHI,71,99,0,2
PHI,100,107,0,3
PHI,87,91,0,4
PHI,102,108,0,5
PHI,97,105,0,6
PHI,88,111,0,7
PHI,103,119,0,8
PHI,85,102,0,9
PHI,83,92,0,10
PHI,86,92,0,11
PHI,85,112,0,12
PHI,88,113,0,13
PHI,91,96,0,14
PHI,95,100,0,15
PHI,80,84,0,16
PHI,114,116,0,17
PHI,84,92,0,18
PHI,103,91,1,18
PHI,87,99,1,19
PHI,105,108,1,20
PHI,68,119,1,21
PHI,91,100,1,22
PHI,95,107,1,23
PHI,76,96,1,24
PHI,96,115,1,25
PHI,106,127,1,26
PHI,97,107,1,27
PHI,86,108,1,28
PHI,90,104,1,29
PHI,100,113,1,30
PHI,111,104,2,30
PHI,91,95,2,31
PHI,110,105,3,31
PHI,84,93,3,32
PHI,99,130,3,33
PHI,109,99,4,33
PHI,98,126,4,34
PHI,95,108,4,35
PHI,85,95,4,36
PHI,111,115,4,37
PHI,114,89,5,37
PHI,113,119,5,38
PHI,96,87,6,38
PHI,92,112,6,39
PHI,113,103,7,39
PHI,97,110,7,40
PHI,105,108,7,41
PHI,86,124,7,42
PHI,94,106,7,43
PHI,103,98,8,43
PHI,92,98,8,44
PHI,110,114,8,45
PHI,114,121,8,46
PHI,103,129,8,47
PHI,115,124,8,48
PHI,91,111,8,49
PHI,94,103,8,50
PHI,116,130,8,51
PHI,108,116,8,52
PHI,99,119,8,53
PHI,102,112,8,54
PHI,98,103,8,55
PHI,104,118,8,56
PHI,95,89,9,56
PHI,111,125,9,57
PHI,114,131,9,58
PHI,94,99,9,59
PHI,97,111,9,60
PHI,105,120,9,61
PHI,75,91,9,62
PHI,103,104,9,63
PHI,105,108,9,64
PHI,105,117,9,65
PHI,85,100,9,66
PHI,91,100,9,67
PHI,102,115,9,68
PHI,107,93,10,68
PHI,102,109,10,69
PHI,108,109,10,70
PHI,98,122,10,71
PHI,105,115,10,72
PHO,95,111,0,1
PHO,110,92,1,1
PHO,101,90,2,1
PHO,96,102,2,2
PHO,118,97,3,2
PHO,92,100,3,3
PHO,103,124,3,4
PHO,118,104,4,4
PHO,105,81,5,4
PHO,120,101,6,4
PHO,97,103,6,5
PHO,114,107,7,5
PHO,116,122,7,6
PHO,84,98,7,7
PHO,114,120,7,8
PHO,116,135,7,9
PHO,107,102,8,9
PHO,91,94,8,10
PHO,122,127,8,11
PHO,106,109,8,12
PHO,93,95,8,13
PHO,103,101,9,13
PHO,107,104,10,13
PHO,96,106,10,14
PHO,108,101,11,14
PHO,94,104,11,15
PHO,103,128,11,16
PHO,104,88,12,16
PHO,95,101,12,17
PHO,89,110,12,18
PHO,96,104,12,19
PHO,104,111,12,20
PHO,97,101,12,21
PHO,79,112,12,22
PHO,106,110,12,23
PHO,119,142,12,24
PHO,77,97,12,25
PHO,111,102,13,25
PHO,95,103,13,26
PHO,97,116,13,27
PHO,103,117,13,28
PHO,87,117,13,29
PHO,94,97,13,30
PHO,89,117,13,31
PHO,98,95,14,31
PHO,103,113,14,32
PHO,93,115,14,33
PHO,84,102,14,34
PHO,78,91,14,35
PHO,97,104,14,36
PHO,105,111,14,37
PHO,89,98,14,38
PHO,106,122,14,39
PHO,104,112,14,40
PHO,100,116,14,41
PHO,111,118,14,42
PHO,84,124,14,43
PHO,106,116,14,44
PHO,111,106,15,44
PHO,92,126,15,45
PHO,92,108,15,46
PHO,102,84,16,46
PHO,109,100,17,46
PHO,97,128,17,47
PHO,98,116,17,48
PHO,116,123,17,49
PHO,107,104,18,49
PHO,69,103,18,50
PHO,95,90,19,50
PHO,97,103,19,51
PHO,119,107,20,51
PHO,94,116,20,52
PHO,99,102,20,53
PHO,116,121,20,54
PHO,94,105,20,55
PHO,99,106,20,56
PHO,86,101,20,57
PHO,90,103,20,58
PHO,124,115,21,58
PHO,121,100,22,58
PHO,101,105,22,59
PHO,114,105,23,59
POR,112,94,1,0
POR,92,110,1,1
POR,90,101,1,2
POR,106,101,2,2
POR,108,92,3,2
POR,115,96,4,2
POR,103,120,4,3
POR,104,108,4,4
POR,101,113,4,5
POR,100,101,4,6
POR,94,106,4,7
POR,80,93,4,8
POR,103,108,4,9
POR,102,91,5,9
POR,107,93,6,9
POR,88,93,6,10
POR,108,96,7,10
POR,87,102,7,11
POR,112,115,7,12
POR,123,111,8,12
POR,109,103,9,12
POR,88,90,9,13
POR,100,105,9,14
POR,106,96,10,14
POR,110,112,10,15
POR,105,101,11,15
POR,90,106,11,16
POR,94,102,11,17
POR,109,116,11,18
POR,97,106,11,19
POR,89,115,11,20
POR,105,76,12,20
POR,98,94,13,20
POR,110,103,14,20
POR,96,109,14,21
POR,112,106,15,21
POR,78,91,15,22
POR,98,109,15,23
POR,108,128,15,24
POR,115,110,16,24
POR,99,85,17,24
POR,116,104,18,24
POR,89,114,18,25
POR,108,98,19,25
POR,98,104,19,26
POR,121,103,20,26
POR,112,97,21,26
POR,109,91,22,26
POR,96,93,23,26
POR,107,95,24,26
POR,103,110,24,27
POR,96,79,25,27
POR,112,106,26,27
POR,116,103,27,27
POR,137,105,28,27
POR,115,111,29,27
POR,112,104,30,27
POR,105,119,30,28
POR,103,95,31,28
POR,111,102,32,28
POR,104,85,33,28
POR,93,116,33,29
POR,115,117,33,30
POR,103,123,33,31
POR,116,109,34,31
POR,112,128,34,32
POR,121,84,35,32
POR,94,128,35,33
POR,110,118,35,34
POR,117,112,36,34
POR,120,132,36,35
POR,109,103,37,35
POR,94,96,37,36
POR,108,105,38,36
POR,105,93,39,36
POR,116,109,40,36
POR,110,93,41,36
POR,111,136,41,37
POR,115,107,42,37
POR,120,115,43,37
POR,105,106,43,38
POR,107,99,44,38
POR,95,115,0,1
POR,81,102,0,2
POR,96,88,1,2
POR,98,84,2,2
POR,108,98,3,2
POR,106,103,4,2
POR,106,118,4,3
POR,99,110,4,4
POR,120,108,5,4
POR,125,132,5,5
POR,121,125,5,6
SAC,104,111,0,1
SAC,132,114,1,1
SAC,109,114,1,2
SAC,89,103,1,3
SAC,97,118,1,4
SAC,110,116,1,5
SAC,94,103,1,6
SAC,88,106,1,7
SAC,101,92,2,7
SAC,111,109,3,7
SAC,107,101,4,7
SAC,97,103,4,8
SAC,109,116,4,9
SAC,97,91,5,9
SAC,122,127,5,10
SAC,129,118,6,10
SAC,91,101,6,11
SAC,101,120,6,12
SAC,112,98,7,12
SAC,97,114,7,13
SAC,113,120,7,14
SAC,95,98,7,15
SAC,114,106,8,15
SAC,99,97,9,15
SAC,107,97,10,15
SAC,95,99,10,16
SAC,104,94,11,16
SAC,99,113,11,17
SAC,108,106,12,17
SAC,94,98,12,18
SAC,103,122,12,19
SAC,105,110,12,20
SAC,142,119,13,20
SAC,116,104,14,20
SAC,116,117,14,21
SAC,118,115,15,21
SAC,116,128,15,22
SAC,97,109,15,23
SAC,103,101,16,23
SAC,110,103,17,23
SAC,112,93,18,23
SAC,91,88,19,23
SAC,108,97,20,23
SAC,128,129,20,24
SAC,97,112,20,25
SAC,105,114,20,26
SAC,117,121,20,27
SAC,111,104,21,27
SAC,102,107,21,28
SAC,119,128,21,29
SAC,119,128,21,30
SAC,100,120,21,31
SAC,114,110,22,31
SAC,116,110,23,31
SAC,114,110,24,31
SAC,92,108,24,32
SAC,107,117,24,33
SAC,116,131,24,34
SAC,98,104,24,35
SAC,104,101,25,35
SAC,94,104,25,36
SAC,112,115,25,37
SAC,111,120,25,38
SAC,100,107,25,39
SAC,99,108,25,40
SAC,106,98,26,40
SAC,108,123,26,41
SAC,108,115,26,42
SAC,88,80,27,42
SAC,102,109,27,43
SAC,104,113,27,44
SAC,116,94,28,44
SAC,133,111,29,44
SAC,93,105,29,45
SAC,120,111,30,45
SAC,106,112,30,46
SAC,115,106,31,46
SAC,107,115,31,47
SAC,97,105,31,48
SAC,114,112,32,48
SAC,105,101,33,48
SAC,81,116,33,49
SAS,106,112,0,1
SAS,102,75,1,1
SAS,95,87,2,1
SAS,94,84,3,1
SAS,99,102,3,2
SAS,114,94,4,2
SAS,106,88,5,2
SAS,113,101,6,2
SAS,92,83,7,2
SAS,93,80,8,2
SAS,109,98,9,2
SAS,90,104,9,3
SAS,92,82,10,3
SAS,98,84,11,3
SAS,88,83,12,3
SAS,91,80,13,3
SAS,108,88,14,3
SAS,89,92,14,4
SAS,95,70,15,4
SAS,103,83,16,4
SAS,108,105,17,4
SAS,119,68,18,4
SAS,94,97,18,5
SAS,109,87,19,5
SAS,103,78,20,5
SAS,118,81,21,5
SAS,114,95,22,5
SAS,115,107,23,5
SAS,106,92,24,5
SAS,108,83,25,5
SAS,84,88,25,6
SAS,101,86,26,6
SAS,101,95,27,6
SAS,112,79,28,6
SAS,121,103,29,6
SAS,123,98,30,6
SAS,123,98,31,6
SAS,100,99,32,6
SAS,106,79,33,6
SAS,109,99,34,6
SAS,99,95,35,6
SAS,112,83,36,6
SAS,117,89,37,6
SAS,108,95,38,6
SAS,90,120,38,7
SAS,130,99,39,7
SAS,103,117,39,8
SAS,107,92,40,8
SAS,110,97,41,8
SAS,116,90,42,8
SAS,106,102,43,8
SAS,119,101,44,8
SAS,98,96,45,8
SAS,86,105,45,9
SAS,119,113,46,9
SAS,118,111,47,9
SAS,108,92,48,9
SAS,96,78,49,9
SAS,104,94,50,9
SAS,97,81,51,9
SAS,94,86,52,9
SAS,104,94,53,9
SAS,91,99,53,10
SAS,116,91,54,10
SAS,109,101,55,10
SAS,93,85,56,10
SAS,108,87,57,10
SAS,118,110,58,10
SAS,87,79,59,10
SAS,88,91,59,11
SAS,112,88,60,11
SAS,110,104,61,11
SAS,92,111,61,12
SAS,101,87,62,12
SAS,100,92,63,12
SAS,102,95,64,12
